Case_no,Feature,Chemistry,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
12649,JT-04,Filings,4.5,0.219,59032.958664651844,71314.5847934071,0.16969574102176765,0.5001806665771387,0.013889774666043958
12650,JT-04,Filings,4.5,0.219,57215.73836390107,73269.68592457166,0.119210847467207,0.4974532672699502,0.018165039639010436
12651,JT-04,Filings,4.5,0.219,60719.47685865546,75295.44739318178,0.18700559776229614,0.5078627386657751,0.017526202187350553
12652,JT-04,Filings,4.5,0.219,63425.09042886673,78586.73539950949,0.16287170373280677,0.435896458438481,0.01644341705981916
12653,JT-04,Filings,4.5,0.219,62961.21092149005,72529.77069541045,0.16382634313220568,0.5379534661344332,0.013278218105810499
12654,JT-04,Filings,4.5,0.219,49009.240671484025,75586.69790567383,0.1665846966865831,0.5276991119379303,0.018028170666717372
12655,JT-04,Filings,4.5,0.219,63403.86316174803,75166.33594412937,0.18096650470840264,0.5618512553587548,0.015729667314472787
12656,JT-04,Filings,4.5,0.219,67004.76290442322,75830.29599407082,0.164969202508211,0.5175762068397725,0.01961355454409673
12657,JT-04,Filings,4.5,0.219,62714.16400394606,72136.6290066279,0.18646967892578536,0.513955599776044,0.010940916545807894
12658,JT-04,Filings,4.5,0.219,58702.74210245755,72398.43778134981,0.17884744790353518,0.5173795101862255,0.012739633502563295
12659,JT-04,Filings,4.5,0.219,51431.97938881947,70669.44809672183,0.15364735049223133,0.5677133280817398,0.015255902774527626
12660,JT-04,Filings,4.5,0.219,67029.89183589995,70707.160859315,0.17202929324066812,0.4966156450977694,0.016744233095885373
12661,JT-04,Filings,4.5,0.219,45574.996630154434,75211.2553840745,0.1855020721388059,0.533728846545146,0.014889154326466876
12662,JT-04,Filings,4.5,0.219,48246.932698798104,71712.79207287484,0.16557776208156208,0.5460408587690998,0.018052617966692348
12663,JT-04,Filings,4.5,0.219,54777.889492255796,76801.09517714394,0.14750297593044115,0.5930452798432372,0.011111385441191826
12664,JT-04,Filings,4.5,0.219,52881.78686676522,73447.1383155685,0.12156656539540686,0.5744526388662685,0.022301402298891687
12665,JT-04,Filings,4.5,0.219,60110.06278591809,73523.62334524786,0.18312305233333098,0.5155602571016384,0.012241808512322275
12666,JT-04,Filings,4.5,0.219,59826.8297649398,65581.3351955509,0.1699543436818174,0.5732719267789894,0.023632216213171194
12667,JT-04,Filings,4.5,0.219,53870.31919679512,72040.23589535055,0.18208896956449372,0.47260568854657925,0.01693592002359978
12668,JT-04,Filings,4.5,0.219,58379.24309535103,77897.29456212319,0.16914757732148505,0.49473477057254733,0.01617786374855425
12669,JT-04,Filings,4.5,0.219,54238.83547870352,68019.28506366168,0.17127032730369218,0.549281189474056,0.018696599691761937
12670,JT-04,Filings,4.5,0.219,54867.22192103745,78884.18707163475,0.2086140390821251,0.5298744063061668,0.018317564210034568
12671,JT-04,Filings,4.5,0.219,52413.54603000856,72598.35499428473,0.16195202800566938,0.5316627344584288,0.012940365951828799
12672,JT-04,Filings,4.5,0.219,42990.33379725431,79606.0780206964,0.19570725043030435,0.49928441033026494,0.019408671929644305
12673,JT-04,Filings,4.5,0.219,60089.89210740341,76740.82941134564,0.15641945427154183,0.44978071265324876,0.017169666877636144
12674,JT-04,Filings,4.5,0.219,48570.48870365782,67848.44761549582,0.1644922344362607,0.50986974604816,0.012937448854276435
12675,JT-04,Filings,4.5,0.219,55583.14077514866,83297.00911921858,0.1358101299573863,0.5030216544156698,0.012842209195417486
12676,JT-04,Filings,4.5,0.219,55166.11364339948,71924.32323329947,0.18115918515324733,0.46338905906247646,0.014986645073100257
12677,JT-04,Filings,4.5,0.219,50414.7055036424,74751.46204537773,0.16073469160423223,0.5590121473029129,0.01782973559788613
12678,JT-04,Filings,4.5,0.219,55177.90092240148,68181.85317411649,0.19341240521572423,0.658994441054624,0.022513428923706346
12679,JT-04,Filings,4.5,0.219,58765.6317638088,71598.48483984839,0.18750857038675434,0.5291655884687658,0.017923463239480252
12680,JT-04,Filings,4.5,0.219,45722.505645263576,73983.23795495252,0.12839017687663476,0.5115191679585622,0.014375376367817829
12681,JT-04,Filings,4.5,0.219,54762.83792764773,71790.79432038669,0.1212750111485513,0.5298335405185981,0.016980848844568967
12682,JT-04,Filings,4.5,0.219,51472.79245687787,83170.33624961942,0.1793932394499521,0.5224131406233552,0.015342193785353635
12683,JT-04,Filings,4.5,0.219,51836.55736825831,71726.11563080284,0.14191725682516224,0.5959750911752265,0.0245849219170674
12684,JT-04,Filings,4.5,0.219,53244.46700796482,69413.36976187179,0.18342539673610167,0.5315998358951542,0.01702412363379776
12685,JT-04,Filings,4.5,0.219,55114.65591304831,72602.346556416,0.1718121973844814,0.4804247303565736,0.022432521802887365
12686,JT-04,Filings,4.5,0.219,56221.85257175627,78375.12628443804,0.1444068931485261,0.5738050765832248,0.011020554369641104
12687,JT-04,Filings,4.5,0.219,48804.88594632801,77708.19987869714,0.13926074754791404,0.4767214192380311,0.01947631402577501
12688,JT-04,Filings,4.5,0.219,50719.276517508304,74640.6990045468,0.14275623200541104,0.5142794989241504,0.019404043370410982
12689,JT-04,Filings,4.5,0.219,49611.043679794195,68613.03030897696,0.19444458564231032,0.484683400259556,0.014897498085761528
12690,JT-04,Filings,4.5,0.219,49337.85114291574,70234.89819944101,0.19787974297286687,0.5359152379796256,0.014457971810169883
12691,JT-04,Filings,4.5,0.219,53325.343178276285,71826.82572136076,0.1534502999624474,0.5750565089831041,0.017960047476340772
12692,JT-04,Filings,4.5,0.219,60125.441292054114,75550.57028360429,0.17627676025021827,0.5075583765516194,0.011040088404322544
12693,JT-04,Filings,4.5,0.219,59257.19625327895,67254.49757676871,0.14744320313354262,0.6300076613349369,0.012205732626851018
12694,JT-04,Filings,4.5,0.219,63785.5594809697,74066.59555792592,0.15615910252376894,0.5223908351375223,0.01219080619673044
12695,JT-04,Filings,4.5,0.219,41516.219812234216,75776.21291239996,0.15475713673525276,0.4967430657508051,0.01389639139765365
12696,JT-04,Filings,4.5,0.219,49613.85960998997,81671.27244157383,0.16929298942381085,0.5311067463667591,0.014439861485967612
12697,JT-04,Filings,4.5,0.219,61041.972867254044,73683.78977644788,0.13411958575511546,0.6059646296551467,0.021053600115168748
12698,JT-04,Filings,4.5,0.219,56398.1333598951,73138.25503658911,0.18394748373734685,0.5507650798889994,0.02020641945499248
12699,JT-04,Filings,4.5,0.219,52877.90016427076,74692.09177079391,0.21980958148156085,0.4620253420100533,0.015002245985373459
12700,JT-04,Filings,4.5,0.219,50768.169264844626,74718.69727032192,0.17174209502863624,0.6216042399766877,0.0157398958724571
12701,JT-04,Filings,4.5,0.219,46770.69353726838,77171.63322294716,0.1812054722162526,0.503408152312505,0.016349359415701165
12702,JT-04,Filings,4.5,0.219,51075.67856755419,71369.50271088065,0.14311526999012306,0.4933705887620018,0.016377110234709866
12703,JT-04,Filings,4.5,0.219,55845.195409164364,81523.29130560068,0.21033345789423122,0.5584437832516479,0.012808564137047083
12704,JT-04,Filings,4.5,0.219,52447.962821433444,71375.84164829487,0.12897553378641735,0.5076308479937753,0.02220756333329786
12705,JT-04,Filings,4.5,0.219,55615.36259980715,73500.48681612295,0.1947748828193105,0.5438612987403812,0.024630100643520184
12706,JT-04,Filings,4.5,0.219,58281.94820317394,75087.10833750361,0.18922387674982463,0.4982071707892319,0.019790947063827363
12707,JT-04,Filings,4.5,0.219,60876.06438302642,69822.95710665765,0.17812208695728932,0.4838874186151114,0.02730420191695949
12708,JT-04,Filings,4.5,0.219,55146.25498908132,65286.68977425182,0.17417855328434625,0.5841904826014593,0.020175713962653025
12709,JT-04,Filings,4.5,0.219,39446.74089136853,77748.135865509,0.17361642612316222,0.5042958095940686,0.012037822041002396
12710,JT-04,Filings,4.5,0.219,57192.12151074609,68672.44340796152,0.1504034642905311,0.5524736348913172,0.007700085813460426
12711,JT-04,Filings,4.5,0.219,52043.86815195932,76209.2439355888,0.1912192400915893,0.5880426864850583,0.017232956629772107
12712,JT-04,Filings,4.5,0.219,61599.92130860608,68885.935786079,0.14568295262917463,0.4772868759617079,0.017723711243007985
12713,JT-04,Filings,4.5,0.219,53992.75235006978,75287.87327094802,0.1557430638974758,0.5071797774520345,0.013047631521812916
12714,JT-04,Filings,4.5,0.219,55361.69471035948,67181.05206569664,0.18814732123699968,0.5770425029193895,0.011735445801988896
12715,JT-04,Filings,4.5,0.219,54695.87138550807,67303.82770917402,0.11451467145214483,0.5409531193506734,0.02025853135878744
12716,JT-04,Filings,4.5,0.219,62469.50521171426,71044.05046205153,0.1969947478546125,0.5528519126233064,0.016032325803310658
12717,JT-04,Filings,4.5,0.219,58817.75723463051,73529.08141212875,0.1612051851326351,0.5544479683325046,0.011051394663743039
12718,JT-04,Filings,4.5,0.219,61435.506292115824,78360.16951169231,0.1757725815326895,0.5997643738732212,0.017377590516827034
12719,JT-04,Filings,4.5,0.219,58551.67821143761,77462.85325660664,0.1482724780727173,0.5912449754841036,0.01649835624860456
12720,JT-04,Filings,4.5,0.219,57668.978549296626,74953.27025407802,0.1332101684658722,0.5164522918674527,0.022110580141661333
12721,JT-04,Filings,4.5,0.219,56596.118518318144,81861.01765792738,0.1412822888322454,0.6184393223341673,0.01654740198140218
12722,JT-04,Filings,4.5,0.219,53511.974660496795,77167.08716236205,0.19941720681935132,0.5612325605074842,0.011347962148088968
12723,JT-04,Filings,4.5,0.219,66388.3193672458,71809.92971152747,0.17655467771988384,0.5147770120809428,0.01711694591911823
12724,JT-04,Filings,4.5,0.219,47356.99047727898,74741.5207810526,0.18212905629700069,0.4604208766602229,0.017670582787054533
12725,JT-04,Filings,4.5,0.219,54405.377920783045,66369.99526271057,0.17080218287817323,0.540276867610037,0.016762205500402767
12726,JT-04,Filings,4.5,0.219,45621.899200251726,66873.67376742166,0.17810484079685088,0.5484066586752645,0.018017218239564935
12727,JT-04,Filings,4.5,0.219,55723.93842484021,69000.79400126121,0.18109607107730225,0.5297556965607356,0.008713743038998637
12728,JT-04,Filings,4.5,0.219,58526.923249149375,69337.9416087526,0.17634803719015507,0.4436017057305451,0.018498916850336968
12729,JT-04,Filings,4.5,0.219,48311.32603122885,70707.64676224568,0.17574106691858624,0.559714570124902,0.011738717157619951
12730,JT-04,Filings,4.5,0.219,56896.73951488563,77212.44692293504,0.1707811227830803,0.5549160734329425,0.01715155264181463
12731,JT-04,Filings,4.5,0.219,61629.37853692696,74139.49144321452,0.1793859721562871,0.557974105834105,0.01703368106736989
12732,JT-04,Filings,4.5,0.219,59717.33930218164,64496.67236475404,0.1386293422365964,0.4940468173732494,0.002101255199007817
12733,JT-04,Filings,4.5,0.219,48313.55857453391,78399.6968406108,0.16529968966818553,0.563211084323129,0.014358269242064145
12734,JT-04,Filings,4.5,0.219,58583.00210093164,69229.93704824882,0.1395244573079982,0.5882004374051731,0.006669737590231418
12735,JT-04,Filings,4.5,0.219,57525.28133222295,66714.67844180585,0.13462161491242672,0.6130384833460131,0.020337652973224513
12736,JT-04,Filings,4.5,0.219,59391.07879195202,63004.94474798015,0.1929100772323287,0.5848830800445225,0.01499129503410091
12737,JT-04,Filings,4.5,0.219,53946.16124422675,68145.46401444623,0.16555662185524275,0.6596760987321176,0.007548037824890606
12738,JT-04,Filings,4.5,0.219,58312.73974572389,67280.43277929594,0.14290218833167476,0.563686987228472,0.020081900832556888
12739,JT-04,Filings,4.5,0.219,55805.94292802247,65962.1116353549,0.19477212564364563,0.548996930967226,0.016420446173526854
12740,JT-04,Filings,4.5,0.219,58836.69378829209,84048.91473842884,0.17788781614188828,0.5011466148213939,0.020797783733987725
12741,JT-04,Filings,4.5,0.219,54677.05376277708,70720.58678187961,0.1747973348311575,0.6598470437249041,0.021132823165029964
12742,JT-04,Filings,4.5,0.219,55665.88743666142,68037.94584616432,0.17397021173535987,0.5243435186530557,0.021146056276738177
12743,JT-04,Filings,4.5,0.219,45516.64042665379,77937.22478606562,0.22096626435528854,0.47650846790503937,0.013307310193360516
12744,JT-04,Filings,4.5,0.219,56051.50370430615,71640.95006119105,0.16662512285159328,0.4552670748680159,0.017415824057785148
12745,JT-04,Filings,4.5,0.219,42122.30767186841,73274.67037400609,0.1867029524655677,0.6180890933280474,0.013590463159453607
12746,JT-04,Filings,4.5,0.219,59316.82022346149,73342.74537827141,0.17507572604186045,0.525151285253585,0.010117633061479454
12747,JT-04,Filings,4.5,0.219,62146.176170609186,75358.06548583112,0.16977345047938663,0.576027922697744,0.009494016917169182
12748,JT-04,Filings,4.5,0.219,63584.245511473695,74787.14526045613,0.20753209551222862,0.4714298590929459,0.007240593822025661
12749,JT-04,Filings,4.5,0.219,65932.06059164947,76967.03683006935,0.15225653342397552,0.5216114452023622,0.012649681907873935
12750,JT-04,Filings,4.5,0.219,54546.12120382717,79740.04195541989,0.1791174977009026,0.47494705273680893,0.013056921022874457
12751,JT-04,Filings,4.5,0.219,41898.60986798634,70218.89784631315,0.19470312839468745,0.4892609851579751,0.017182556074043946
12752,JT-04,Filings,4.5,0.219,59935.212562209854,77922.4418013347,0.11173837428729169,0.5256485108008163,0.008590431107988279
12753,JT-04,Filings,4.5,0.219,49223.36835664372,67450.55029108125,0.2029063884190771,0.5654030002084169,0.015234582811396993
12754,JT-04,Filings,4.5,0.219,58768.485586971685,71362.38542709767,0.18254577621215787,0.5043062560834168,0.021709441888074398
12755,JT-04,Filings,4.5,0.219,53221.65019214521,69490.84198635361,0.1621996757798085,0.4774335710310677,0.012182154619366638
12756,JT-04,Filings,4.5,0.219,40311.06005172503,68800.4028470721,0.16280817703218486,0.47754545883466787,0.012938957162477631
12757,JT-04,Filings,4.5,0.219,67868.01122441847,75038.54808906402,0.16165472239444661,0.4946394472017935,0.020867676019660462
12758,JT-04,Filings,4.5,0.219,50964.86606062523,65013.53683778983,0.1620459578085002,0.5348856558905408,0.017616863848338143
12759,JT-04,Filings,4.5,0.219,61536.779766560256,73575.62892977649,0.17387248424738866,0.4951829526546203,0.011501626708591606
12760,JT-04,Filings,4.5,0.219,57924.11332192226,75103.61086765482,0.1382668913969307,0.5146959218628766,0.015807910994774018
12761,JT-04,Filings,4.5,0.219,59088.88589118779,73581.16470059384,0.153491636189309,0.5408011199752086,0.009346046083573631
12762,JT-04,Filings,4.5,0.219,55725.89785822983,68844.34120670447,0.16459398586738397,0.5379403861020637,0.007652398240523328
12763,JT-04,Filings,4.5,0.219,65322.633774246,74244.44353078314,0.17415808563996646,0.48520113348520055,0.01677209082335959
12764,JT-04,Filings,4.5,0.219,56650.02453774947,73378.3293271826,0.17470198481081906,0.511360434079302,0.01661293441661025
12765,JT-04,Filings,4.5,0.219,58005.39928353475,69533.82741548421,0.17480257232337862,0.5993845358517095,0.021167484560033704
12766,JT-04,Filings,4.5,0.219,61583.20054367108,75830.54917965856,0.21435720810854156,0.6698880563273436,0.016012698532705167
12767,JT-04,Filings,4.5,0.219,55986.52850867775,64847.40783057588,0.17958791929369286,0.45995767481429634,0.016039016699441213
12768,JT-04,Filings,4.5,0.219,50975.741538817885,67281.64517204303,0.1811243731039942,0.5072757833530476,0.011924068915994988
12769,JT-04,Filings,4.5,0.219,61596.14482254708,75012.41434516713,0.2025272524532429,0.5487243186045906,0.01631280227654136
12770,JT-04,Filings,4.5,0.219,49626.05877318004,64586.40472519058,0.21481619543852665,0.4037709025757539,0.016563140626761293
12771,JT-04,Filings,4.5,0.219,50058.46561990079,74683.02771682118,0.16065051230866254,0.5080136817375598,0.012573143960436543
12772,JT-04,Filings,4.5,0.219,53288.62907032494,71054.27711008633,0.19573109030423777,0.559379707756481,0.020180719560503994
12773,JT-04,Filings,4.5,0.219,61747.83251541861,76579.31679675418,0.14933098648680965,0.5839279791124765,0.01887322464495534
12774,JT-04,Filings,4.5,0.219,42415.1046621143,79251.28838107194,0.08773142332071011,0.48840734389744017,0.008509252840978074
12775,JT-04,Filings,4.5,0.219,47684.758880522386,72737.5132739334,0.11948196694875834,0.596018378383792,0.017814375148206437
12776,JT-04,Filings,4.5,0.219,63936.61998862907,82801.1080183271,0.13450025916551941,0.517206835664463,0.017908511913536693
12777,JT-04,Filings,4.5,0.219,63353.00751657359,76838.00073537318,0.1791222611264661,0.5890013479432247,0.018208812367986354
12778,JT-04,Filings,4.5,0.219,54801.5150572242,67518.83520005416,0.18702608609637783,0.5500046562113394,0.015872755879139482
12779,JT-04,Filings,4.5,0.219,68973.64368214809,77056.3147905192,0.14422503493391486,0.5893886130027156,0.015486993504807586
12780,JT-04,Filings,4.5,0.219,63048.55504257287,78872.2360919997,0.18871725629458128,0.5489838376913624,0.010923683521915386
12781,JT-04,Filings,4.5,0.219,45514.196661174356,77502.24881994278,0.1320524189389316,0.44830703490313134,0.017113278464477702
12782,JT-04,Filings,4.5,0.219,50712.691432689004,73043.373852948,0.1899976001830527,0.5791778053732232,0.022974205915662016
12783,JT-04,Filings,4.5,0.219,54917.25894372754,73015.69130081453,0.1787866076986102,0.5422143728717953,0.014096301925213387
12784,JT-04,Filings,4.5,0.219,56415.460180540176,70776.4625426927,0.12867752286829276,0.484716037541969,0.015175849768190813
12785,JT-04,Filings,4.5,0.219,47770.73106089758,74017.995723637825,0.18340805957605155,0.6036253595240018,0.01880698478087865
12786,JT-04,Filings,4.5,0.219,61774.62983985601,79987.11481125648,0.14911375583129466,0.4896947503723572,0.01175755411657686
12787,JT-04,Filings,4.5,0.219,67585.48807111093,71407.04482308724,0.16087822803101487,0.6346856760576545,0.014868892164990363
12788,JT-04,Filings,4.5,0.219,59990.476413086304,75229.56278600116,0.12878255863294652,0.5173335518814308,0.024442125465041445
12789,JT-04,Filings,4.5,0.219,60342.588394115934,77609.89115835405,0.10848964806024117,0.5357297277160696,0.014526391414213006
12790,JT-04,Filings,4.5,0.219,59225.772813201715,72778.83000482008,0.15958300866483788,0.6474299110188133,0.01834797945070319
12791,JT-04,Filings,4.5,0.219,46496.13481506571,76253.85337151718,0.18228136459757288,0.5669649576665825,0.018704738336043927
12792,JT-04,Filings,4.5,0.219,54514.711960033586,80132.76237084469,0.15729764496998852,0.6161466846562904,0.0168788711467724
12793,JT-04,Filings,4.5,0.219,52160.98993158449,70658.91337270947,0.17956892609954522,0.46372232729557006,0.013778166427847557
12794,JT-04,Filings,4.5,0.219,60417.28181387634,70081.53025616767,0.16793421264924702,0.5357046552891177,0.01204503068971165
12795,JT-04,Filings,4.5,0.219,54110.92497702779,66708.7227777521,0.1651362134203146,0.5606483413693434,0.013170366491021296
12796,JT-04,Filings,4.5,0.219,55230.10545835985,72689.59217485774,0.16310436709102688,0.5864141938755564,0.009154109564736604
12797,JT-04,Filings,4.5,0.219,51687.79912630327,77136.66574307813,0.17618033424552873,0.4175986581486987,0.01744307453126284
12798,JT-04,Filings,4.5,0.219,57912.559378221486,68466.52390239801,0.17953898934586188,0.4649649475294973,0.011670778756498187
12799,JT-04,Filings,4.5,0.219,48530.30893162731,69847.09136524254,0.1613388506151378,0.5846123964607237,0.013918890145976694
12800,JT-04,Filings,4.5,0.219,60263.94961977595,78794.63947227529,0.1397404685800722,0.546075422022418,0.013133532837687208
12801,JT-04,Filings,4.5,0.219,56271.063335647385,73911.94533644045,0.19642745198781686,0.4787544356704075,0.011697957792829547
12802,JT-04,Filings,4.5,0.219,57274.716852087506,71432.85087332819,0.18837948050060882,0.5561960258699812,0.017549695845134872
12803,JT-04,Filings,4.5,0.219,50365.30462739842,69911.65428687083,0.17370408805153897,0.5456294436106868,0.017834315990646974
12804,JT-04,Filings,4.5,0.219,60802.568955208575,70831.54220139483,0.19460954400900582,0.5451650471990904,0.016336004566536434
12805,JT-04,Filings,4.5,0.219,53980.15205529254,74700.15317984976,0.12857027410324134,0.5233622262418597,0.011676433073344483
12806,JT-04,Filings,4.5,0.219,52647.830855422944,73432.36137508758,0.17121784727355563,0.5224327153882687,0.022229143732386176
12807,JT-04,Filings,4.5,0.219,57397.786678438984,77473.35556319689,0.20099984465487958,0.5945107650681419,0.011476066751871045
12808,JT-04,Filings,4.5,0.219,57230.23875860487,67322.56413164167,0.13671180021861754,0.4709352592811688,0.015961595703636207
12809,JT-04,Filings,4.5,0.219,63529.84832069004,70808.39476038929,0.12648905452887094,0.4912806332267343,0.01140838605264331
12810,JT-04,Filings,4.5,0.219,59901.57582417866,78619.1478630331,0.15768076055347138,0.5330381694362681,0.018533407469545262
12811,JT-04,Filings,4.5,0.219,41926.62821338164,77092.93331987076,0.12132076232519191,0.48490701755863475,0.012915353584056448
12812,JT-04,Filings,4.5,0.219,57047.856871487245,67836.52785570407,0.13306493497795602,0.5438986229847866,0.018902985633840283
12813,JT-04,Filings,4.5,0.219,55966.35799954569,77390.5550869377,0.13982592884384965,0.5627705895504473,0.018197764764719748
12814,JT-04,Filings,4.5,0.219,58113.2491567434,71185.68791629827,0.19679104508613543,0.5677415952879551,0.01887743765202824
12815,JT-04,Filings,4.5,0.219,60074.31524711508,72616.38260985547,0.17921957101376512,0.567966464818604,0.019630916970400113
12816,JT-04,Filings,4.5,0.219,51256.52738413473,67264.92152567905,0.19492114852348594,0.4963786101149919,0.01693214881497212
12817,JT-04,Filings,4.5,0.219,57685.82296683839,69666.62584476007,0.18374688626421642,0.5836451868063546,0.01093708650298146
12818,JT-04,Filings,4.5,0.219,65107.76793616398,77988.80500264296,0.17336774378922146,0.5147119053931675,0.01276313124800752
12819,JT-04,Filings,4.5,0.219,54566.73591168641,65118.84621604933,0.1848409361843339,0.6149428506471455,0.024160749283067516
12820,JT-04,Filings,4.5,0.219,55852.69449365651,68105.36660129351,0.16045126475275676,0.5545183111002118,0.02104840238543324
12821,JT-04,Filings,4.5,0.219,38559.58738939301,72428.57069757314,0.1700655626706242,0.48958513243613977,0.015939976084877495
12822,JT-04,Filings,4.5,0.219,50116.02936751546,74509.46086062552,0.15865873429029823,0.581753949291512,0.015651346814086503
12823,JT-04,Filings,4.5,0.219,51994.736005011546,64971.3376506798,0.1514571927553454,0.5767946015103964,0.012782988046191553
12824,JT-04,Filings,4.5,0.219,57056.83782151499,66783.10568748941,0.12862898301732215,0.5682192296734973,0.016287654465229166
12825,JT-04,Filings,4.5,0.219,54585.31423835267,72492.67138988763,0.1529206032754755,0.44805758632421877,0.008703598169898661
12826,JT-04,Filings,4.5,0.219,59775.26284122895,71234.8513266744,0.14926368337407592,0.5542772352186552,0.013407874158556304
12827,JT-04,Filings,4.5,0.219,52358.91503317528,74556.24875593532,0.14236720268879022,0.43890157297154186,0.005627398974561758
12828,JT-04,Filings,4.5,0.219,61860.12369887385,72738.7748466423,0.16445220045059075,0.5258028061246979,0.017663247346707843
12829,JT-04,Filings,4.5,0.219,59669.90057862818,81302.1462567846,0.18272331102403772,0.5241058365671712,0.016764105890336257
12830,JT-04,Filings,4.5,0.219,49102.22785175261,74333.3227329146,0.13984663439658088,0.5434365720407868,0.01762456007657543
12831,JT-04,Filings,4.5,0.219,55455.09361836472,68129.77050647768,0.20336385139221252,0.49879347030130206,0.01944675868478288
12832,JT-04,Filings,4.5,0.219,59414.24329661642,64208.51203948855,0.16403710982544992,0.5443576049325682,0.01694633009210738
12833,JT-04,Filings,4.5,0.219,66187.53666872301,75712.46954929,0.1665074474844291,0.46040824068417335,0.012518256248584231
12834,JT-04,Filings,4.5,0.219,53014.60692978103,70219.81372223565,0.15236703572592375,0.5538693007071287,0.019335351462341475
12835,JT-04,Filings,4.5,0.219,43354.51503762399,67215.6315567278,0.17712576022838414,0.47401360130839154,0.013491930125982295
12836,JT-04,Filings,4.5,0.219,62832.06955335394,68555.64978060016,0.15093357556687714,0.47173484426879075,0.014157999133995267
12837,JT-04,Filings,4.5,0.219,53850.81367724977,63196.97926051043,0.14047830478410184,0.558940653998726,0.018959597506017105
12838,JT-04,Filings,4.5,0.219,45941.92591160066,75728.27921819026,0.17202124417964565,0.5354670156692803,0.018214371251111583
12839,JT-04,Filings,4.5,0.219,63621.55140463166,74275.2989168316,0.17754763051209624,0.561588682843063,0.018586584797395136
12840,JT-04,Filings,4.5,0.219,61627.336189427435,70096.41003187974,0.16302303573230237,0.5383467693962911,0.01733464028473083
12841,JT-04,Filings,4.5,0.219,63497.520755029655,72142.64416675693,0.12919224835316592,0.45096168838723294,0.019363342657121554
12842,JT-04,Filings,4.5,0.219,62897.50582485311,73414.23006084215,0.1792841091819982,0.5985295253693851,0.022824362477712648
12843,JT-04,Filings,4.5,0.219,61223.715664974916,71116.3025458997,0.18968089122088141,0.6075390439477855,0.01641622877946634
12844,JT-04,Filings,4.5,0.219,60123.214479832386,72030.13741244988,0.15969365323380483,0.4750246387722453,0.014701735555833139
12845,JT-04,Filings,4.5,0.219,54653.08868702394,75013.13197594434,0.14865298487635017,0.546975387697571,0.01545208086302938
12846,JT-04,Filings,4.5,0.219,61597.08864217272,68585.68111005102,0.18224682210123452,0.4897216742583971,0.01844503169284437
12847,JT-04,Filings,4.5,0.219,45924.5656325691,66237.56699838275,0.163903747861063,0.5754120768813631,0.023869964927445295
12848,JT-04,Filings,4.5,0.219,42383.07729482729,67906.49147859083,0.15315532109942565,0.5404542212929537,0.020084309956771663
12849,JT-04,Filings,4.5,0.219,50505.056243674226,70639.89284761436,0.16185274783896791,0.5167894302974344,0.01665178390262573
12850,JT-04,Filings,4.5,0.219,52976.13795768858,67054.96401426924,0.16646897804844876,0.5534049665760081,0.014976748368722677
12851,JT-04,Filings,4.5,0.219,50350.046734214244,70754.05040119597,0.1964316090097063,0.5021897330253533,0.013122543769220847
12852,JT-04,Filings,4.5,0.219,45181.31321491731,70157.10014158032,0.17383288800536031,0.6194784580309258,0.014964251863383996
12853,JT-04,Filings,4.5,0.219,55413.087769993,67477.33996299637,0.14537123508675584,0.5741975580780416,0.017309871093889904
12854,JT-04,Filings,4.5,0.219,52015.11615402179,75090.51034008694,0.1675779049248833,0.5388577728920281,0.014574185863940527
12855,JT-04,Filings,4.5,0.219,61699.33966473131,66511.18652338037,0.1959510430101041,0.579739964476202,0.018395602390729942
12856,JT-04,Filings,4.5,0.219,56615.215234881514,71748.76211235234,0.19184344943904003,0.5738744575552537,0.021674200489201517
12857,JT-04,Filings,4.5,0.219,49747.68160017465,68735.53475539017,0.19863758956105004,0.5437783399026216,0.018830515393106654
12858,JT-04,Filings,4.5,0.219,62417.43131657604,80565.46144223404,0.18519175053405867,0.5572626452809338,0.010011588574326229
12859,JT-04,Filings,4.5,0.219,55506.54794742172,69009.07574826544,0.17000486025296108,0.463843008920341,0.01258213882573118
12860,JT-04,Filings,4.5,0.219,61371.218249995305,71589.31054600001,0.1462637822403531,0.5700123819260225,0.013565565275816545
12861,JT-04,Filings,4.5,0.219,63736.641123811285,73868.60156389145,0.09117494997667866,0.5469550310663127,0.009555215563762345
12862,JT-04,Filings,4.5,0.219,55832.40858646702,74660.80466706643,0.17109804617277152,0.5813564986721372,0.011572810872565797
12863,JT-04,Filings,4.5,0.219,44067.396917417806,67347.62774389972,0.20816225078108247,0.4873266650147419,0.018890224851472473
12864,JT-04,Filings,4.5,0.219,59881.69458722986,69028.74624029997,0.14762894619218286,0.52585975321118394,0.018198174005693343
12865,JT-04,Filings,4.5,0.219,56300.19336275261,83383.26829053015,0.15211648456523594,0.5291636885817592,0.012593919070732556
12866,JT-04,Filings,4.5,0.219,52481.179023219825,71009.82984331468,0.15061250254560107,0.5708778576447027,0.019113732787745214
12867,JT-04,Filings,4.5,0.219,39277.33417912599,68493.16130314386,0.17815820615960756,0.46461478282345214,0.01349505384506701
12868,JT-04,Filings,4.5,0.219,59876.57380316837,74788.17770111622,0.11299236429603228,0.5048105380275458,0.015789179030974446
12869,JT-04,Filings,4.5,0.219,56864.02830805472,74992.64040517742,0.1344276487693172,0.5180917841019823,0.008224776595753425
